Bot1,Bot2,Bot3,Bot4,Bot5,fBlood,fT,fD,fB,TK,DK,BK,Win
111,126,145,60,84,0,1,0,0,1,0,0,no
236,105,78,79,164,1,0,1,1,8,2,1,yes
350,90,64,498,84,1,1,0,0,10,1,0,yes
40,163,145,56,43,0,0,1,0,0,1,0,no
89,15,164,76,91,0,0,1,0,9,5,0,no
20,68,107,555,81,1,1,0,1,7,0,2,yes
222,267,126,76,555,0,0,1,0,4,1,0,no
350,164,266,105,81,1,1,0,1,8,1,1,yes
15,48,8,25,163,0,0,0,0,2,0,0,no
79,126,58,157,40,1,1,1,0,4,3,0,yes
246,145,92,79,555,1,0,0,0,0,0,0,yes
80,39,76,78,81,0,0,0,0,0,0,0,no
51,104,142,85,99,0,0,0,0,2,0,0,no
412,163,222,58,517,1,1,1,1,7,4,1,yes
111,498,126,164,30,1,1,0,0,9,2,0,yes
222,412,78,163,64,0,0,1,0,0,1,0,no
240,421,412,236,163,1,1,0,0,8,2,0,yes
145,106,64,55,42,0,0,1,1,2,1,1,no
350,145,142,92,236,0,0,0,0,0,0,0,no
43,58,64,81,163,1,1,1,0,7,1,0,yes
39,154,145,164,106,1,1,1,1,7,3,1,yes
412,222,254,113,517,0,0,0,0,2,0,0,no
25,421,142,18,81,0,0,0,0,0,0,0,no
76,111,163,39,145,1,1,1,0,11,2,0,yes
98,236,92,517,79,1,0,0,0,0,0,0,no
412,114,2,498,163,0,1,1,0,7,2,0,yes
246,81,64,350,236,0,0,0,0,0,0,0,no
15,39,4,80,432,1,1,1,0,3,2,0,yes
555,145,20,16,58,0,1,0,1,7,2,1,yes
85,119,80,43,2,1,0,1,0,2,1,0,no
2,142,223,39,22,0,1,1,0,5,2,0,yes
60,103,89,119,58,1,0,0,0,1,1,0,no
107,429,517,412,59,1,1,1,0,8,4,1,yes
12,80,42,58,81,0,0,0,1,8,1,1,no
107,350,104,517,145,0,0,1,0,2,1,0,no
163,497,59,498,164,1,1,0,1,9,1,1,yes
8,2,412,145,43,0,0,1,0,0,1,0,no
79,163,236,350,107,1,1,0,0,7,0,0,yes
64,90,81,13,555,1,1,1,1,11,3,1,yes
99,98,2,67,8,0,0,0,0,1,0,0,no
238,497,498,150,30,1,1,0,0,1,0,0,no
28,91,266,145,350,0,0,1,1,4,3,1,yes
76,268,126,222,412,1,0,1,1,8,3,1,yes
43,163,64,39,81,0,1,0,0,7,2,1,no
555,76,236,266,517,0,1,0,1,5,1,1,no
43,145,64,90,39,1,0,1,0,7,3,0,yes
126,421,99,51,8,0,1,0,0,8,1,1,yes
58,498,350,60,517,1,0,1,1,3,3,1,no
99,8,24,2,42,0,1,0,1,5,1,1,yes
58,119,79,106,498,1,0,1,0,1,1,0,no
240,145,201,103,78,1,0,0,0,4,1,0,no
236,517,164,106,80,0,1,1,1,8,2,1,yes
246,7,2,163,12,1,0,0,0,1,0,0,no
81,58,106,5,55,0,1,1,1,11,3,1,yes
39,142,76,555,145,0,0,0,0,0,0,0,no
164,498,2,268,497,1,1,1,0,8,2,0,yes
412,30,236,163,58,1,1,0,0,10,0,0,yes
99,81,39,113,350,0,0,0,0,0,0,0,no
203,223,222,3,82,0,0,0,0,0,0,0,no
498,497,64,122,105,1,1,0,0,1,0,0,yes
80,13,30,82,3,1,0,1,0,7,4,1,yes
145,99,17,28,163,0,1,0,1,6,1,1,no
119,267,82,5,90,1,1,1,0,10,2,0,yes
517,268,498,164,350,0,0,0,0,0,0,0,no
412,51,126,112,517,0,0,0,0,0,0,0,no
268,163,99,64,82,1,1,1,1,4,2,1,yes
41,59,43,21,142,0,0,0,0,0,0,0,no
99,24,64,13,236,1,1,1,1,10,3,1,yes
37,223,105,164,2,1,1,0,0,4,2,0,yes
145,266,110,43,117,0,0,1,0,1,1,0,no
22,85,164,142,99,1,0,0,0,0,0,0,no
55,60,223,266,498,0,1,0,0,5,0,0,yes
15,24,43,80,30,1,1,1,0,5,1,0,yes
517,51,254,4,40,0,0,0,0,0,0,0,no
24,145,30,80,555,1,0,1,1,7,3,1,yes
245,2,126,497,15,0,1,0,0,3,0,0,no
114,350,59,15,80,1,1,1,0,8,2,0,yes
157,60,79,58,518,0,0,0,0,0,0,0,no
39,79,43,145,8,1,1,1,0,2,2,0,yes
99,2,13,126,517,0,0,0,0,0,0,0,no
110,142,68,223,59,0,1,1,1,8,1,1,yes
39,2,43,236,79,1,0,0,0,1,2,0,no
2,223,240,105,22,0,1,1,0,2,2,0,yes
429,518,58,203,99,1,0,0,0,0,0,0,no
157,111,28,50,145,1,1,0,1,7,1,1,yes
26,91,107,81,24,0,0,1,0,5,3,0,no
30,43,164,15,85,0,1,1,0,10,3,0,yes
82,497,64,80,498,1,0,0,0,0,0,0,no
266,5,9,518,81,1,0,1,0,9,3,0,yes
163,517,92,555,236,0,1,0,1,3,0,1,no
498,555,7,517,164,0,1,0,0,8,0,0,yes
35,86,497,266,42,1,0,1,0,1,2,0,no
64,81,161,350,39,0,0,0,0,0,0,0,no
68,203,80,26,43,1,1,1,0,5,3,0,yes
350,81,266,59,268,1,0,0,0,0,0,0,no
80,119,24,163,99,0,1,1,0,9,2,0,yes
157,26,27,203,142,0,0,1,1,6,2,1,yes
8,350,103,266,5,1,1,0,0,6,2,0,no
157,154,497,498,266,1,1,0,0,8,1,0,yes
3,517,145,268,58,0,0,1,0,1,1,0,no
41,5,80,350,119,1,0,0,0,0,0,0,no
81,43,59,163,82,0,1,0,0,8,0,0,yes
266,142,497,498,60,1,1,1,0,7,2,0,yes
18,12,126,2,79,0,0,0,0,1,0,0,no
99,142,51,80,164,0,0,0,0,0,0,0,no
268,18,3,266,517,1,1,1,1,11,3,1,yes
25,246,2,24,18,1,1,1,1,5,3,1,yes
85,145,111,517,58,0,0,0,0,3,0,0,no
64,142,201,236,518,1,1,1,0,7,2,0,yes
126,163,145,111,4,0,0,0,0,2,0,0,no
24,43,2,517,236,0,0,0,0,0,0,0,no
421,82,22,266,99,1,1,1,0,7,1,0,yes
266,555,268,5,236,1,1,0,0,4,0,0,yes
26,517,39,142,429,0,0,1,0,0,1,0,no
111,80,150,76,145,1,1,1,0,6,1,0,yes
429,30,24,246,412,0,0,0,0,0,0,0,no
79,25,18,126,61,1,1,0,1,9,2,1,yes
412,59,429,43,164,0,0,1,0,3,1,0,no
76,39,67,111,90,1,0,0,1,8,3,1,yes
43,15,266,134,2,0,1,1,0,3,1,0,no
5,43,13,51,99,0,1,1,0,6,2,0,yes
246,518,40,498,163,1,0,0,0,0,0,0,no
80,555,498,60,24,0,1,0,0,6,1,0,yes
82,497,157,163,18,1,0,1,0,0,1,0,no
145,142,497,164,421,0,0,1,1,6,2,1,no
81,82,59,8,350,1,1,0,0,8,1,1,yes
40,126,517,268,81,0,0,0,1,3,2,1,no
39,99,76,84,145,1,1,1,0,8,3,0,yes
5,142,81,266,99,1,0,1,1,6,5,1,yes
164,40,141,246,22,0,1,0,0,6,1,0,no
79,350,22,43,203,1,0,1,1,9,2,1,yes
7,266,145,53,163,0,1,0,0,4,1,0,no
518,56,517,18,201,0,1,1,0,8,3,0,yes
8,3,121,13,145,1,0,0,0,2,0,0,no
18,40,38,92,76,0,0,1,0,0,1,0,no
8,64,13,15,99,1,1,0,0,3,1,0,yes
43,25,68,203,51,0,1,1,0,6,2,0,yes
64,22,7,111,13,1,0,0,0,1,0,0,no
145,111,60,518,238,0,0,0,0,1,0,0,no
119,5,2,163,201,1,1,1,1,10,4,1,yes
131,18,497,58,76,0,0,0,1,9,1,1,yes
43,64,9,85,498,1,1,1,0,3,2,0,no
161,163,236,22,30,1,1,1,1,9,2,1,yes
51,350,79,157,58,0,0,0,0,2,1,0,no
145,86,39,113,99,0,0,0,0,0,0,0,no
85,81,43,5,7,1,1,1,1,10,2,1,yes
7,25,51,5,26,1,1,0,0,7,1,0,yes
163,236,12,21,30,0,0,1,0,1,1,0,no
80,99,64,58,67,1,1,1,0,2,1,0,no
81,55,350,24,517,0,0,0,1,6,2,1,yes
39,145,412,76,80,1,1,1,0,6,2,0,yes
91,28,3,164,498,0,0,0,0,0,0,0,no
266,497,56,498,64,1,1,1,1,6,1,1,no
163,518,24,43,268,0,0,0,0,7,3,0,yes
163,81,266,432,10,0,1,1,1,11,4,2,yes
64,36,111,4,119,1,0,0,0,3,1,0,no
113,99,157,126,51,0,0,0,0,0,0,0,no
43,60,122,119,142,1,1,1,0,2,2,0,yes
98,246,517,145,518,1,0,0,0,0,0,0,no
268,39,111,37,79,0,1,1,1,10,2,1,yes
412,498,64,43,82,1,0,1,0,3,1,0,no
7,266,145,111,164,0,1,0,1,10,1,1,yes
29,68,64,15,246,0,0,0,0,0,0,0,no
41,51,99,203,43,1,1,1,0,10,2,0,yes
421,91,99,429,79,1,1,0,1,10,2,1,yes
24,98,15,68,163,0,0,1,0,0,2,0,no
99,141,246,79,145,1,1,1,1,10,3,1,yes
268,266,30,96,267,0,0,0,0,2,0,0,no
24,117,81,43,29,1,1,0,0,4,0,0,yes
40,254,39,22,78,0,0,0,0,0,0,0,no
142,145,78,60,99,1,1,1,0,3,1,0,no
24,117,29,51,25,0,0,0,0,4,1,0,yes
111,39,163,79,145,1,1,0,1,4,0,1,yes
113,99,164,266,15,0,0,1,0,1,1,0,no
58,350,60,84,81,1,0,0,1,9,1,1,yes
142,145,498,99,266,0,1,1,0,4,2,0,no
111,163,145,142,266,1,1,0,1,10,1,1,yes
84,81,58,64,43,0,0,1,0,2,3,0,no
429,53,39,85,59,0,0,0,0,0,0,0,yes
15,25,64,7,82,0,0,0,0,0,0,0,no
76,91,412,518,15,0,0,0,0,0,0,0,yes
19,43,498,163,85,0,0,0,0,0,0,0,no
81,120,85,43,39,0,1,0,0,5,1,0,yes
60,15,126,99,13,1,0,1,0,1,1,0,no
28,18,268,39,238,1,0,0,0,0,0,0,no
43,22,19,245,126,0,1,1,0,3,2,0,yes
105,112,555,58,64,1,0,0,0,3,3,0,no
82,81,142,497,2,0,1,1,1,6,1,1,yes
8,18,92,412,30,1,1,1,1,8,3,1,yes
113,26,2,51,90,0,0,0,0,0,0,0,no
142,43,266,18,76,1,1,1,0,6,1,0,yes
164,81,24,350,64,0,0,0,0,0,0,0,no
111,64,127,112,81,1,1,1,1,10,3,1,no
85,51,79,238,25,0,0,0,0,5,2,1,yes
267,113,81,142,39,1,0,0,0,0,0,0,no
350,117,29,64,85,0,1,1,0,4,2,0,yes
43,92,113,268,15,0,0,0,0,1,0,0,no
142,266,64,99,22,1,1,1,1,11,3,1,yes
268,236,555,81,254,1,1,1,0,8,3,0,yes
85,99,51,266,164,0,0,0,0,0,0,0,no
266,236,80,90,60,1,1,0,0,2,0,0,no
142,82,78,15,350,0,0,1,1,3,2,1,yes
350,498,79,142,266,1,0,0,1,7,2,1,yes
84,111,236,98,64,0,1,1,0,4,1,0,no
202,555,76,92,142,1,1,1,1,11,2,1,yes
24,113,99,498,13,0,0,0,0,2,0,0,no
114,81,517,43,39,1,0,0,0,0,0,0,no
350,157,163,420,107,0,1,1,0,10,1,0,yes
268,145,104,58,9,1,0,0,0,1,0,0,no
2,82,163,81,350,0,1,1,0,4,3,0,yes
105,24,555,145,121,1,0,0,0,1,1,0,no
236,421,412,268,58,0,1,1,1,9,2,1,yes
236,99,72,268,266,0,1,0,1,9,0,1,yes
9,64,145,85,126,1,0,1,0,3,2,0,no
268,266,107,119,53,0,1,1,0,6,2,0,yes
113,82,157,18,44,1,0,0,0,0,0,0,no
517,82,12,67,266,0,0,0,0,3,2,0,no
59,81,43,163,39,1,1,1,1,9,1,1,yes
67,164,267,266,20,1,1,1,0,4,2,0,yes
114,43,163,81,30,0,0,0,0,0,0,0,no
121,161,236,90,266,0,1,1,0,7,2,0,yes
81,39,9,223,43,1,0,0,0,0,0,0,no
84,24,143,22,141,1,1,1,1,11,4,1,yes
142,555,19,67,78,0,0,0,0,2,0,0,no
145,39,24,20,111,1,0,0,0,8,1,0,no
126,61,12,64,7,0,1,1,1,9,4,2,yes
12,163,8,79,157,1,1,1,0,3,2,0,no
67,268,39,99,60,0,0,0,1,8,1,1,yes
22,4,9,85,154,0,1,0,0,1,0,0,no
51,141,99,268,266,1,0,1,1,9,2,1,yes
79,268,157,99,498,1,1,1,1,10,1,1,yes
8,236,85,111,2,0,0,0,0,2,1,0,no
64,102,39,350,15,1,1,1,0,5,3,0,no
555,164,37,268,82,0,0,0,1,7,2,2,yes
78,81,24,15,99,1,1,0,0,1,0,0,no
43,18,84,117,64,0,0,1,0,2,1,0,yes
15,7,266,8,111,1,0,0,0,0,0,0,no
142,2,412,236,36,0,1,1,1,10,3,1,yes
111,145,150,142,64,1,1,1,0,7,1,0,yes
141,555,39,81,24,0,0,0,0,0,0,0,no
122,64,37,223,238,1,0,1,0,0,1,0,no
78,99,22,85,112,0,1,0,0,2,0,0,yes
5,16,30,43,498,0,0,0,0,0,0,0,no
121,412,157,68,145,1,1,1,0,8,3,0,yes
145,39,7,111,421,0,1,0,0,3,0,0,no
60,15,25,55,41,1,0,1,1,6,3,1,yes
498,60,350,91,41,1,1,0,0,2,0,0,no
2,99,8,142,15,0,0,1,1,8,4,1,yes
112,39,145,60,350,0,0,0,0,0,0,0,no
268,117,421,82,498,1,1,0,0,7,0,0,yes
350,266,142,2,81,1,1,1,1,10,2,1,yes
24,421,90,67,117,0,0,0,0,5,2,0,no
121,15,201,43,13,0,1,1,1,9,4,1,yes
81,55,142,12,113,1,0,0,0,1,0,0,no
141,81,164,43,350,0,0,0,0,2,0,0,yes
34,39,517,57,145,1,1,1,0,4,1,0,no
8,43,22,236,421,0,0,0,0,0,0,0,no
99,82,203,112,202,1,1,1,0,4,1,0,yes
30,145,111,92,142,0,0,0,0,0,0,0,no
56,60,80,555,15,1,1,1,0,7,1,0,yes
99,15,2,127,68,1,1,1,1,9,3,1,yes
24,223,222,13,43,0,0,0,0,0,0,0,no
163,84,141,43,498,1,0,1,1,6,1,1,yes
24,111,142,30,15,0,1,0,0,2,1,0,no
64,28,81,39,16,0,0,0,0,0,0,0,no
266,222,2,142,111,1,1,0,0,7,0,0,yes
111,79,157,518,498,0,0,0,0,0,0,0,no
223,142,110,141,39,1,1,1,1,8,3,1,yes
38,16,39,5,67,0,1,1,1,3,3,1,yes
54,267,59,142,15,1,0,0,0,2,0,0,no
141,43,412,142,145,1,1,1,0,9,1,0,yes
81,30,111,92,64,0,0,0,0,0,0,0,no
266,61,16,81,28,1,1,0,0,8,0,0,yes
350,114,90,30,119,0,0,0,0,0,0,0,no
59,350,142,68,126,0,1,1,1,8,3,2,yes
555,43,518,145,79,1,0,0,0,3,0,0,no
82,110,16,32,142,1,1,1,0,6,1,0,yes
421,222,24,26,238,0,0,0,0,0,0,0,no
43,84,62,498,114,1,0,0,0,2,0,0,no
20,266,163,81,41,0,1,1,1,8,3,1,yes
85,145,102,43,16,0,0,1,0,0,1,0,no
134,117,39,64,22,1,1,0,1,10,2,1,yes
64,40,126,145,41,1,1,1,0,8,1,0,yes
516,37,30,16,157,0,0,0,0,0,0,0,no
432,236,254,84,92,1,1,0,0,7,1,0,no
107,104,161,15,43,0,0,1,1,2,3,2,yes
119,203,112,122,111,0,1,1,1,9,1,3,yes
99,7,17,51,421,1,0,0,0,4,3,0,no
421,58,15,157,555,1,1,1,0,7,1,0,yes
497,8,79,268,81,0,0,0,0,0,0,0,no
113,24,61,236,267,0,1,1,1,10,2,2,yes
60,37,145,58,126,1,0,0,0,7,2,0,no
84,555,145,111,30,1,1,1,0,6,3,0,yes
223,22,68,103,164,0,0,0,0,1,0,0,no
68,33,350,8,51,0,1,0,0,3,0,0,yes
113,157,53,81,67,1,0,0,0,0,0,0,no
157,79,23,29,44,0,0,1,0,2,1,0,no
236,114,33,517,99,1,1,0,1,10,1,1,yes
99,80,17,82,64,1,1,1,0,8,1,0,yes
55,266,15,23,43,0,0,0,0,0,0,0,no
39,412,222,8,11,1,0,0,0,1,1,0,no
2,84,15,43,57,0,1,1,1,3,3,1,yes
107,412,113,56,15,0,0,1,1,10,4,2,yes
39,43,81,28,126,1,1,0,0,3,0,0,no
164,421,81,266,350,0,0,0,0,8,2,0,yes
64,82,22,412,43,1,1,1,1,5,2,2,no
245,43,20,81,58,1,1,0,1,11,2,2,yes
142,236,266,30,25,0,0,1,0,4,2,0,no
76,81,24,99,157,0,0,0,0,0,0,0,no
64,15,142,43,8,1,1,1,0,4,1,0,yes
150,43,142,76,81,1,0,0,0,0,0,0,no
51,30,55,24,555,0,1,1,0,1,2,0,yes
64,112,15,201,8,0,0,0,0,1,0,0,no
67,142,12,164,86,1,1,1,1,3,3,1,yes
498,37,421,19,112,0,0,0,0,1,1,0,no
18,44,64,8,82,1,1,1,1,8,2,1,yes
126,4,161,421,114,1,1,1,1,6,3,1,yes
105,53,76,81,164,0,0,0,0,4,1,0,no
82,17,432,254,15,0,1,1,0,2,1,0,no
163,37,64,112,81,1,0,0,0,8,2,0,yes
236,64,39,412,43,1,1,1,0,2,1,0,no
163,142,40,126,51,0,0,0,1,4,1,1,yes
81,64,99,43,142,1,1,1,0,7,1,0,yes
268,22,120,555,33,0,0,0,0,0,0,0,no
79,43,145,111,238,1,0,0,1,3,0,1,no
236,64,142,25,85,0,1,1,0,6,4,0,yes
432,145,238,76,43,1,1,1,0,3,1,0,yes
163,15,518,141,111,0,0,0,0,0,0,0,no
161,421,43,145,111,0,1,0,0,2,0,0,no
60,223,412,236,163,1,0,1,1,9,3,1,yes
64,61,498,43,420,0,1,0,0,4,1,0,yes
266,2,99,85,202,1,0,1,0,2,1,0,no
101,163,266,498,53,0,1,1,0,1,1,0,yes
518,555,164,67,421,1,0,0,0,0,0,0,no
82,81,555,39,427,0,0,0,0,0,0,0,no
518,121,101,497,29,1,1,1,0,6,2,0,yes
19,112,82,22,37,0,0,0,0,0,1,0,no
145,45,67,64,25,1,1,1,0,8,2,0,yes
4,64,350,67,266,0,0,0,0,0,0,0,no
145,82,25,421,43,1,1,1,0,3,1,0,yes
555,112,113,145,126,1,1,1,1,8,2,2,yes
99,51,67,76,82,0,0,0,0,3,1,0,no
555,84,5,236,112,1,0,0,0,0,1,0,no
39,145,98,517,141,0,1,1,1,9,2,1,yes
24,61,15,25,64,1,0,0,0,1,0,0,no
58,99,236,82,32,0,1,1,1,8,3,1,yes
89,15,102,6,126,1,1,1,0,2,1,0,yes
39,429,12,13,59,0,0,0,0,0,0,0,no
145,99,59,82,58,0,0,0,0,2,0,0,no
236,72,517,86,12,1,1,1,0,5,2,0,yes
236,497,5,85,114,0,1,0,0,3,2,0,no
412,113,68,145,266,1,0,1,1,9,1,1,yes
412,107,81,5,115,0,1,0,0,7,0,0,yes
145,223,99,121,266,1,0,1,0,2,2,0,no
99,51,39,114,121,0,0,1,1,4,4,2,no
33,79,8,516,236,1,1,0,0,9,2,0,yes
81,420,517,28,99,0,1,0,1,6,1,2,yes
3,164,266,145,76,1,0,1,0,8,3,0,no
245,15,63,58,113,0,1,0,0,1,0,0,no
145,39,13,25,120,1,0,1,1,11,4,1,yes
2,55,99,58,22,1,1,0,0,5,0,0,yes
43,420,113,266,81,0,0,1,0,0,1,0,no
3,113,42,24,81,0,0,1,0,6,3,1,no
517,111,421,145,58,1,1,0,1,7,2,1,yes
67,266,60,58,3,1,1,0,0,4,0,0,no
421,39,45,412,517,0,0,1,1,5,2,1,yes
13,266,421,25,119,1,1,0,0,3,1,0,no
203,145,6,34,111,0,0,1,1,3,2,1,yes
92,64,39,498,555,1,0,1,1,4,3,1,yes
58,7,104,111,429,0,1,0,0,3,0,0,no
84,92,43,30,119,0,0,1,0,3,1,0,yes
164,145,236,7,267,1,1,0,0,2,0,0,no
18,13,3,39,64,1,0,1,0,1,1,0,no
145,266,112,79,43,0,1,0,1,9,1,1,yes
28,145,517,3,39,1,1,0,0,2,0,0,no
429,157,84,25,76,0,0,1,1,7,3,2,yes
126,42,15,79,412,0,0,1,0,3,2,0,no
99,45,555,33,119,1,1,0,1,5,0,1,yes
39,145,98,126,421,1,1,1,1,10,3,1,yes
3,76,164,84,15,0,0,0,0,2,1,0,no
122,60,142,3,429,1,1,0,1,9,4,2,yes
266,1,89,82,59,0,0,1,0,4,1,0,no
517,266,555,145,5,1,1,1,0,3,2,0,yes
84,421,497,39,67,0,0,0,0,2,0,0,no
29,90,350,421,8,1,1,1,0,3,2,0,no
21,164,105,111,79,0,0,0,0,3,1,0,yes
3,203,18,268,516,0,1,0,0,3,0,0,no
201,101,145,421,164,1,0,1,0,4,3,0,yes
51,29,3,84,268,1,1,1,1,7,3,1,yes
145,32,432,8,14,0,0,0,0,1,0,0,no
236,39,350,421,10,0,0,1,0,0,1,0,no
43,81,60,555,62,1,1,0,0,5,1,0,yes
111,222,203,163,102,1,1,1,0,8,1,0,yes
99,48,10,13,67,0,0,0,0,0,0,0,no
412,67,266,223,105,0,0,0,0,0,1,0,no
34,13,555,30,119,1,1,1,0,6,1,0,yes
350,34,54,107,81,0,0,0,0,0,0,0,no
163,53,236,64,92,1,1,1,0,7,1,0,yes
84,266,81,57,9,1,0,0,1,1,0,1,no
58,104,39,53,145,0,1,1,0,7,3,0,yes
266,17,42,39,236,0,0,0,0,1,0,0,no
29,134,64,99,13,1,1,1,0,9,2,0,yes
117,5,18,134,518,1,0,1,0,1,2,0,no
266,13,42,67,9,0,1,0,1,11,2,2,yes
92,57,120,18,69,1,0,0,1,8,1,1,yes
81,238,28,59,13,0,1,1,0,2,2,0,no
96,13,26,120,24,1,0,1,1,9,2,2,yes
89,85,163,421,81,0,1,0,0,3,2,0,no
58,145,30,238,111,0,0,0,0,1,0,0,no
18,13,20,518,39,1,1,1,1,11,2,1,yes
5,18,134,90,13,1,0,0,0,2,1,0,no
40,145,75,421,69,0,1,1,1,3,1,1,yes
498,114,76,266,497,0,0,0,0,0,0,0,no
145,13,39,120,555,1,1,1,1,9,4,1,yes
112,145,111,68,33,0,0,0,0,2,0,0,no
107,39,44,18,69,1,1,1,1,9,3,1,yes
63,81,68,266,39,0,0,0,0,0,0,0,no
114,76,18,34,432,1,1,1,0,9,1,0,yes
498,164,427,74,89,0,1,1,1,10,2,1,yes
39,13,81,12,9,1,0,0,0,1,0,0,no
92,3,163,429,34,1,0,0,0,4,0,0,no
58,145,421,84,9,0,1,1,0,9,1,0,yes
55,516,28,236,555,1,0,0,0,2,0,0,no
39,13,67,44,79,0,1,1,1,7,2,1,yes
64,518,145,39,517,1,1,1,0,9,2,0,yes
266,142,40,81,35,0,0,0,0,0,0,0,no
266,236,113,412,14,0,1,1,0,6,2,0,yes
111,39,145,64,74,1,0,0,0,0,0,0,no
3,67,2,163,266,1,1,1,1,11,2,1,yes
61,203,43,81,92,0,0,0,0,0,1,0,no
78,145,30,44,39,0,1,1,0,6,2,0,yes
81,517,427,16,24,1,0,0,0,0,0,0,no
20,498,497,13,39,1,0,0,0,1,0,0,no
120,26,145,92,84,0,1,1,0,3,2,0,yes
33,134,145,111,85,0,0,0,0,0,0,0,no
39,126,16,9,15,1,1,0,0,10,0,0,yes
81,497,126,61,36,0,0,0,1,2,0,1,no
134,2,555,15,41,1,1,1,0,9,4,0,yes
240,429,76,13,412,0,1,0,0,3,1,0,no
92,555,64,145,517,1,0,1,1,3,2,1,yes
64,7,223,114,30,0,1,0,0,1,0,0,no
238,555,498,8,121,1,0,1,0,3,1,0,yes
12,142,60,240,236,1,0,0,0,0,0,0,no
39,69,111,5,84,0,1,1,0,2,2,0,yes
498,111,39,107,30,1,0,0,0,0,0,0,no
497,20,517,84,145,0,1,1,0,4,2,0,yes
84,145,20,9,43,0,0,1,0,0,1,0,no
42,3,35,86,81,1,1,0,1,6,1,1,yes
39,58,223,421,81,0,0,1,0,7,2,0,no
41,60,117,145,154,1,1,0,1,7,2,2,yes
7,85,421,29,117,1,1,0,0,2,1,0,yes
15,5,432,39,13,0,0,1,0,0,2,0,no
126,15,40,8,59,0,1,1,1,7,3,1,yes
163,84,24,43,81,1,0,0,0,3,0,0,no
516,79,203,145,55,1,0,0,1,6,2,1,yes
84,59,126,163,80,0,1,1,0,6,2,0,no
126,201,59,236,8,1,1,1,0,9,3,0,yes
43,64,84,81,55,0,0,0,0,2,0,0,no
104,58,13,74,143,1,1,1,0,3,1,0,no
236,517,120,64,223,0,0,0,1,4,2,1,yes
13,145,9,75,126,0,1,0,1,8,0,1,no
2,117,266,96,61,1,0,1,0,7,4,1,yes
16,56,39,84,236,1,1,0,0,3,0,0,yes
79,145,59,120,13,0,0,1,0,0,1,0,no
5,38,517,22,16,1,1,0,0,2,0,0,no
81,421,7,24,37,0,0,1,0,6,2,0,yes
7,60,236,201,67,1,0,0,0,6,0,0,no
37,163,421,18,120,0,1,1,1,7,3,1,yes
67,43,20,42,81,0,0,0,0,0,0,0,no
120,29,30,267,39,1,1,1,0,9,1,0,yes
126,84,89,145,64,0,0,0,0,0,0,0,no
236,83,238,60,555,1,1,1,0,7,1,0,yes
39,119,25,64,8,1,0,0,0,2,0,0,no
67,4,30,267,120,0,1,1,1,9,3,1,yes
67,421,91,3,120,0,0,0,0,0,0,0,no
203,517,157,555,145,1,1,1,0,3,2,0,yes
10,142,5,222,555,1,0,0,0,1,0,0,no
203,120,498,53,84,0,1,1,0,9,1,0,yes
203,39,67,3,13,1,1,0,1,5,1,2,no
497,498,84,92,7,0,0,1,0,8,3,0,yes
67,64,142,79,120,0,0,0,0,4,0,0,yes
39,59,89,145,240,1,1,1,0,1,2,0,no
82,89,163,64,2,1,1,1,0,6,3,0,no
92,8,7,15,53,0,0,0,1,5,3,1,yes
517,412,120,142,518,0,0,1,0,0,1,0,no
107,145,3,5,39,1,1,0,0,7,0,0,yes
92,498,12,59,39,1,1,0,0,3,1,0,no
120,145,84,99,64,0,0,1,1,9,3,2,yes
412,84,39,64,222,1,1,0,0,3,2,0,no
38,421,92,145,89,0,0,1,1,8,2,1,yes
67,163,3,64,120,0,1,1,1,4,3,1,no
39,41,12,80,518,1,0,0,0,8,0,0,yes
44,39,145,163,13,0,0,1,1,6,2,1,yes
238,60,236,36,111,1,1,0,0,5,1,0,no
16,22,39,113,122,0,0,0,1,5,1,1,no
203,10,412,145,8,1,1,1,0,8,2,0,yes
110,25,64,83,55,1,1,1,0,3,1,0,no
81,68,421,99,105,0,0,0,1,7,1,1,yes
203,157,201,39,8,0,1,0,0,7,1,0,no
56,412,164,84,222,1,0,1,1,6,2,1,yes
64,7,161,67,517,1,0,1,0,0,1,0,no
59,39,99,38,81,0,1,0,0,5,1,0,yes
25,13,145,134,59,0,1,1,1,9,2,1,yes
143,69,8,421,26,1,0,0,0,2,1,0,no
81,107,78,134,412,1,1,1,0,3,1,0,yes
4,30,3,145,39,0,0,0,0,1,0,0,no
25,163,60,126,429,0,1,1,0,7,1,0,yes
39,28,4,81,117,1,0,0,0,0,1,0,no
6,80,236,161,84,0,1,0,1,9,3,1,yes
517,39,157,38,421,1,0,1,0,4,1,1,no
163,44,145,266,61,0,1,1,1,6,1,1,yes
34,8,421,3,164,1,0,0,0,5,1,0,no
25,15,163,105,517,0,0,0,1,0,0,1,no
164,157,143,421,21,1,1,1,0,10,2,0,yes
517,37,30,134,145,1,1,0,1,4,1,1,yes
24,163,117,67,142,0,0,1,0,1,1,0,no
67,163,63,64,120,1,1,1,0,5,1,0,yes
412,39,245,60,236,0,0,0,0,0,0,0,no
163,30,9,145,2,0,0,0,0,0,0,0,no
429,58,412,517,64,1,1,1,0,9,3,0,yes
120,25,43,67,64,1,0,0,0,0,0,0,no
104,266,15,163,117,0,1,1,1,6,3,1,yes
2,12,145,120,134,1,1,0,0,7,0,0,yes
60,126,16,15,24,0,0,0,0,0,0,0,no
157,80,203,67,25,0,0,0,0,0,0,0,no
254,51,412,61,84,1,0,0,0,0,0,0,yes
